employee_number,transaction_date,effective_date,employee_status_code,employee_type_code,fullpart_time_code,scheduled_fte,job_code,job_family_code,company_code,location_code,org_1_code,org_2_code,last_hire_date,seniority_date,date_in_job,termination_date,termination_reason_code,termination_type_code,salaryhourly_code,earning_group_code,pay_group_code,supervisor_employee_number,orglvl1reportcategory
101991,2022-11-20,2022-11-20,T,RFT,F,1.0,27HR3,HR,PRMRE,121,200,40,2022-07-08,2022-07-08,2022-07-08,2022-11-20,100,V,S,EG02,PG02,,Operations
101992,2022-07-08,2022-07-08,A,RPT,P,0.47,69TEC5,TECH,NRTHP,108,140,40,2022-07-08,2022-07-08,2022-07-08,,,,S,EG02,PG05,,Operations
101992,2023-08-15,2023-08-15,A,RPT,P,0.47,39IT6,IT,NRTHP,108,140,40,2022-07-08,2022-07-08,2023-08-15,,,,S,EG03,PG05,,Operations
101992,2024-11-23,2024-11-23,L,RPT,P,0.47,39IT6,IT,NRTHP,108,140,40,2022-07-08,2022-07-08,2023-08-15,,,,S,EG03,PG05,,Operations
101992,2025-01-20,2025-01-20,A,RPT,P,0.47,39IT6,IT,NRTHP,108,140,40,2022-07-08,2022-07-08,2023-08-15,,,,S,EG03,PG05,,Operations
101992,2025-01-10,2025-01-10,A,RPT,P,0.47,40IT7,IT,NRTHP,108,140,40,2022-07-08,2022-07-08,2025-01-10,,,,S,EG05,PG05,,Operations
101992,2025-07-22,2025-07-22,T,RPT,P,0.47,40IT7,IT,NRTHP,108,140,40,2022-07-08,2022-07-08,2025-01-10,2025-07-22,200,I,S,EG05,PG05,,Operations
101993,2022-07-08,2022-07-08,A,RFT,F,1.0,18ENG1,ENGR,ALPNC,121,80,70,2022-07-08,2022-07-08,2022-07-08,,,,S,EG08,PG03,,Operations
101993,2022-12-07,2022-12-07,T,RFT,F,1.0,18ENG1,ENGR,ALPNC,121,80,70,2022-07-08,2022-07-08,2022-07-08,2022-12-07,205,I,S,EG08,PG03,,Operations
101994,2022-07-08,2022-07-08,A,RFT,F,1.0,61WHS2,WHSE,ALPNC,124,20,100,2022-07-08,2022-07-08,2022-07-08,,,,S,EG01,PG03,,Operations
101994,2024-12-19,2024-12-19,T,RFT,F,1.0,61WHS2,WHSE,ALPNC,124,20,100,2022-07-08,2022-07-08,2022-07-08,2024-12-19,207,I,S,EG01,PG03,,Operations
101995,2022-07-08,2022-07-08,A,RFT,F,1.0,18ENG1,ENGR,PRMRE,122,120,80,2022-07-08,2022-07-08,2022-07-08,,,,H,EG08,PG02,100170.0,Operations
101996,2022-07-11,2022-07-11,A,RFT,F,1.0,16CSR4,CSR,PRMRE,100,50,10,2022-07-11,2022-07-11,2022-07-11,,,,S,EG10,PG02,,Operations
101997,2022-07-12,2022-07-12,A,RFT,F,1.0,41SAL1,SALES,PRMRE,116,140,10,2022-07-12,2022-07-12,2022-07-12,,,,H,EG08,PG02,101433.0,Operations
101997,2022-11-15,2022-11-15,T,RFT,F,1.0,41SAL1,SALES,PRMRE,116,140,10,2022-07-12,2022-07-12,2022-07-12,2022-11-15,205,I,H,EG08,PG02,101433.0,Operations
101998,2022-07-13,2022-07-13,A,RFT,F,1.0,34IT2,IT,NRTHP,111,120,90,2022-07-13,2022-07-13,2022-07-13,,,,H,EG08,PG05,101780.0,Operations
101999,2022-07-14,2022-07-14,A,RPT,P,0.45,32IT1,IT,NRTHP,119,130,120,2022-07-14,2022-07-14,2022-07-14,,,,H,EG03,PG05,,Operations
101999,2025-03-19,2025-03-19,T,RPT,P,0.45,32IT1,IT,NRTHP,119,130,120,2022-07-14,2022-07-14,2022-07-14,2025-03-19,102,V,H,EG03,PG05,,Operations
102000,2022-07-14,2022-07-14,A,RFT,F,1.0,26HR2,HR,ALPNC,112,130,70,2022-07-14,2022-07-14,2022-07-14,,,,H,EG03,PG03,,Operations
102001,2022-07-15,2022-07-15,A,RFT,F,1.0,37IT4,IT,NRTHP,112,10,100,2022-07-15,2022-07-15,2022-07-15,,,,S,EG04,PG05,,Operations
102001,2025-10-13,2025-10-13,A,RFT,F,1.0,38IT5,IT,NRTHP,112,10,100,2022-07-15,2022-07-15,2025-10-13,,,,S,EG02,PG05,,Operations
102002,2022-07-15,2022-07-15,A,RFT,F,1.0,54OPS7,OPS,NRTHP,108,10,80,2022-07-15,2022-07-15,2022-07-15,,,,S,EG02,PG05,,Operations
102002,2024-01-07,2024-01-07,T,RFT,F,1.0,54OPS7,OPS,NRTHP,108,10,80,2022-07-15,2022-07-15,2022-07-15,2024-01-07,101,V,S,EG02,PG05,,Operations
102003,2022-07-15,2022-07-15,A,RFT,F,1.0,60WHS1,WHSE,WSTMF,110,150,60,2022-07-15,2022-07-15,2022-07-15,,,,H,EG06,PG03,100466.0,Operations
102004,2022-07-15,2022-07-15,A,RFT,F,1.0,37IT4,IT,NRTHP,100,20,90,2022-07-15,2022-07-15,2022-07-15,,,,S,EG04,PG05,,Operations
102005,2022-07-19,2022-07-19,A,RFT,F,1.0,78ANL2,ANLYT,ALPNC,119,240,10,2022-07-19,2022-07-19,2022-07-19,,,,S,EG04,PG03,100179.0,Operations
102006,2022-07-20,2022-07-20,A,RFT,F,1.0,35IT3,IT,WSTMF,115,90,70,2022-07-20,2022-07-20,2022-07-20,,,,S,EG08,PG03,102088.0,Operations
102007,2022-07-22,2022-07-22,A,RFT,F,1.0,55TRD1,TRD,WSTMF,104,170,70,2022-07-22,2022-07-22,2022-07-22,,,,H,EG04,PG03,102275.0,Operations
102007,2024-03-03,2024-03-03,T,RFT,F,1.0,55TRD1,TRD,WSTMF,104,170,70,2022-07-22,2022-07-22,2022-07-22,2024-03-03,100,V,H,EG04,PG03,102275.0,Operations
102008,2022-07-22,2022-07-22,A,RFT,F,1.0,25HR1,HR,WSTMF,104,190,60,2022-07-22,2022-07-22,2022-07-22,,,,H,EG10,PG03,100361.0,Operations
102008,2022-08-18,2022-08-18,A,RFT,F,1.0,26HR2,HR,WSTMF,104,190,60,2022-07-22,2022-07-22,2022-08-18,,,,H,EG03,PG03,100361.0,Operations
102008,2023-06-21,2023-06-21,T,RFT,F,1.0,26HR2,HR,WSTMF,104,190,60,2022-07-22,2022-07-22,2022-08-18,2023-06-21,200,I,H,EG03,PG03,100361.0,Operations
102009,2022-07-22,2022-07-22,A,RFT,F,1.0,70MKT1,MKTG,PRMRE,115,180,90,2022-07-22,2022-07-22,2022-07-22,,,,H,EG04,PG02,100860.0,Operations
102010,2022-07-22,2022-07-22,A,CON,F,1.0,34IT2,IT,WSTMF,124,250,60,2022-07-22,2022-07-22,2022-07-22,,,,H,EG08,PG03,,Operations
102010,2022-10-28,2022-10-28,T,CON,F,1.0,34IT2,IT,WSTMF,124,250,60,2022-07-22,2022-07-22,2022-07-22,2022-10-28,100,V,H,EG08,PG03,,Operations
102011,2022-07-25,2022-07-25,A,RFT,F,1.0,73MKT4,MKTG,ALPNC,121,110,110,2022-07-25,2022-07-25,2022-07-25,,,,S,EG01,PG03,100624.0,Operations
102011,2023-12-26,2023-12-26,T,RFT,F,1.0,73MKT4,MKTG,ALPNC,121,110,110,2022-07-25,2022-07-25,2022-07-25,2023-12-26,103,V,S,EG01,PG03,100624.0,Operations
102012,2022-07-25,2022-07-25,A,RFT,F,1.0,14CSR2,CSR,PRMRE,105,220,20,2022-07-25,2022-07-25,2022-07-25,,,,H,EG06,PG02,,Operations
102012,2023-05-16,2023-05-16,T,RFT,F,1.0,14CSR2,CSR,PRMRE,105,220,20,2022-07-25,2022-07-25,2022-07-25,2023-05-16,100,V,H,EG06,PG02,,Operations
102013,2022-07-25,2022-07-25,A,RFT,F,1.0,42SAL2,SALES,NRTHP,122,160,20,2022-07-25,2022-07-25,2022-07-25,,,,H,EG10,PG05,100003.0,Operations
102013,2023-03-02,2023-03-02,T,RFT,F,1.0,42SAL2,SALES,NRTHP,122,160,20,2022-07-25,2022-07-25,2022-07-25,2023-03-02,207,I,H,EG10,PG05,100003.0,Operations
102014,2022-08-01,2022-08-01,A,RFT,F,1.0,56TRD2,TRD,ALPNC,100,40,50,2022-08-01,2022-08-01,2022-08-01,,,,H,EG02,PG03,102372.0,Operations
102014,2024-03-01,2024-03-01,A,RFT,F,1.0,07ACC2,ACCTG,ALPNC,100,40,50,2022-08-01,2022-08-01,2024-03-01,,,,H,EG03,PG03,102372.0,Operations
102014,2025-04-28,2025-04-28,T,RFT,F,1.0,07ACC2,ACCTG,ALPNC,100,40,50,2022-08-01,2022-08-01,2024-03-01,2025-04-28,102,V,H,EG03,PG03,102372.0,Operations
102015,2022-08-02,2022-08-02,A,RFT,F,1.0,94LEG2,LEGAL,WSTMF,108,40,100,2022-08-02,2022-08-02,2022-08-02,,,,H,EG02,PG03,102445.0,Operations
102015,2022-10-19,2022-10-19,A,RFT,F,1.0,95LEG3,LEGAL,WSTMF,108,40,100,2022-08-02,2022-08-02,2022-10-19,,,,H,EG05,PG03,102445.0,Operations
102015,2025-06-05,2025-06-05,A,RFT,F,1.0,27HR3,HR,WSTMF,108,40,100,2022-08-02,2022-08-02,2025-06-05,,,,H,EG02,PG03,102445.0,Operations
102015,2025-09-10,2025-09-10,T,RFT,F,1.0,27HR3,HR,WSTMF,108,40,100,2022-08-02,2022-08-02,2025-06-05,2025-09-10,102,V,H,EG02,PG03,102445.0,Operations
102016,2022-08-03,2022-08-03,A,RFT,F,1.0,28HR4,HR,WSTMF,113,210,80,2022-08-03,2022-08-03,2022-08-03,,,,S,EG08,PG03,,Operations
102016,2026-01-28,2026-01-28,A,RFT,F,1.0,63WHS4,WHSE,WSTMF,113,210,80,2022-08-03,2022-08-03,2026-01-28,,,,S,EG10,PG03,,Operations
102017,2022-08-03,2022-08-03,A,RFT,F,1.0,08ACC3,ACCTG,NRTHP,122,250,60,2022-08-03,2022-08-03,2022-08-03,,,,S,EG01,PG05,,Operations
102017,2023-11-04,2023-11-04,A,RFT,F,1.0,09ACC4,ACCTG,NRTHP,122,250,60,2022-08-03,2022-08-03,2023-11-04,,,,S,EG05,PG05,,Operations
102018,2022-08-05,2022-08-05,A,RPT,P,0.55,77ANL1,ANLYT,WSTMF,111,100,20,2022-08-05,2022-08-05,2022-08-05,,,,H,EG04,PG03,100663.0,Operations
102018,2025-04-25,2025-04-25,A,RPT,P,0.55,70MKT1,MKTG,WSTMF,111,100,20,2022-08-05,2022-08-05,2025-04-25,,,,H,EG04,PG03,100663.0,Operations
102019,2022-08-08,2022-08-08,A,RFT,F,1.0,95LEG3,LEGAL,PRMRE,117,220,90,2022-08-08,2022-08-08,2022-08-08,,,,S,EG05,PG02,101599.0,Operations
102019,2023-12-15,2023-12-15,T,RFT,F,1.0,95LEG3,LEGAL,PRMRE,117,220,90,2022-08-08,2022-08-08,2022-08-08,2023-12-15,200,I,S,EG05,PG02,101599.0,Operations
102020,2022-08-10,2022-08-10,A,RFT,F,1.0,06ACC1,ACCTG,NRTHP,108,140,30,2022-08-10,2022-08-10,2022-08-10,,,,H,EG09,PG05,,Operations
102020,2023-09-22,2023-09-22,T,RFT,F,1.0,06ACC1,ACCTG,NRTHP,108,140,30,2022-08-10,2022-08-10,2022-08-10,2023-09-22,200,I,H,EG09,PG05,,Operations
102021,2022-08-11,2022-08-11,A,RFT,F,1.0,26HR2,HR,ALPNC,104,140,110,2022-08-11,2022-08-11,2022-08-11,,,,H,EG03,PG03,,Operations
102021,2025-09-05,2025-09-05,L,RFT,F,1.0,26HR2,HR,ALPNC,104,140,110,2022-08-11,2022-08-11,2022-08-11,,,,H,EG03,PG03,,Operations
102022,2022-08-12,2022-08-12,A,RFT,F,1.0,21ENG4,ENGR,ALPNC,111,230,10,2022-08-12,2022-08-12,2022-08-12,,,,S,EG06,PG03,,Operations
102022,2024-04-11,2024-04-11,A,RFT,F,1.0,22ENG5,ENGR,ALPNC,111,230,10,2022-08-12,2022-08-12,2024-04-11,,,,S,EG08,PG03,,Operations
102022,2024-12-19,2024-12-19,T,RFT,F,1.0,22ENG5,ENGR,ALPNC,111,230,10,2022-08-12,2022-08-12,2024-04-11,2024-12-19,207,I,S,EG08,PG03,,Operations
102023,2022-08-12,2022-08-12,A,RFT,F,1.0,66TEC2,TECH,PRMRE,117,100,80,2022-08-12,2022-08-12,2022-08-12,,,,S,EG04,PG02,101032.0,Operations
102024,2022-08-12,2022-08-12,A,RFT,F,1.0,48OPS1,OPS,WSTMF,118,190,120,2022-08-12,2022-08-12,2022-08-12,,,,H,EG03,PG03,102992.0,Operations
102025,2022-08-12,2022-08-12,A,RFT,F,1.0,41SAL1,SALES,WSTMF,115,30,100,2022-08-12,2022-08-12,2022-08-12,,,,H,EG08,PG03,102360.0,Operations
102026,2022-08-12,2022-08-12,A,RFT,F,1.0,33IT2,IT,PRMRE,118,150,80,2022-08-12,2022-08-12,2022-08-12,,,,H,EG09,PG02,,Operations
102027,2022-08-12,2022-08-12,A,RPT,P,0.6,66TEC2,TECH,NRTHP,114,10,120,2022-08-12,2022-08-12,2022-08-12,,,,H,EG04,PG05,,Operations
102027,2025-11-24,2025-11-24,A,RPT,P,0.6,67TEC3,TECH,NRTHP,114,10,120,2022-08-12,2022-08-12,2025-11-24,,,,H,EG10,PG05,,Operations
102028,2022-08-12,2022-08-12,A,RFT,F,1.0,16CSR4,CSR,PRMRE,117,20,120,2022-08-12,2022-08-12,2022-08-12,,,,S,EG10,PG02,,Operations
102029,2022-08-15,2022-08-15,A,RFT,F,1.0,80ANL4,ANLYT,NRTHP,103,10,90,2022-08-15,2022-08-15,2022-08-15,,,,S,EG05,PG05,,Operations
102029,2024-05-02,2024-05-02,A,RFT,F,1.0,81ANL5,ANLYT,NRTHP,103,10,90,2022-08-15,2022-08-15,2024-05-02,,,,S,EG01,PG05,,Operations
102030,2022-08-17,2022-08-17,A,RPT,P,0.49,70MKT1,MKTG,ALPNC,121,200,90,2022-08-17,2022-08-17,2022-08-17,,,,H,EG04,PG03,102280.0,Operations
102030,2023-03-03,2023-03-03,T,RPT,P,0.49,70MKT1,MKTG,ALPNC,121,200,90,2022-08-17,2022-08-17,2022-08-17,2023-03-03,205,I,H,EG04,PG03,102280.0,Operations
102031,2022-08-18,2022-08-18,A,RPT,F,0.78,06ACC1,ACCTG,PRMRE,123,120,110,2022-08-18,2022-08-18,2022-08-18,,,,H,EG09,PG02,102934.0,Operations
102031,2023-09-12,2023-09-12,A,RPT,F,0.78,65TEC1,TECH,PRMRE,123,120,110,2022-08-18,2022-08-18,2023-09-12,,,,H,EG08,PG02,102934.0,Operations
102032,2022-08-18,2022-08-18,A,RFT,F,1.0,56TRD2,TRD,ALPNC,100,170,10,2022-08-18,2022-08-18,2022-08-18,,,,H,EG02,PG03,,Operations
102033,2022-08-19,2022-08-19,A,RFT,F,1.0,04ADM4,ADMIN,ALPNC,124,60,110,2022-08-19,2022-08-19,2022-08-19,,,,S,EG06,PG03,,Operations
102033,2025-05-05,2025-05-05,A,RFT,F,1.0,84SUP5,SUPV,ALPNC,124,60,110,2022-08-19,2022-08-19,2025-05-05,,,,S,EG07,PG03,,Operations
102034,2022-08-19,2022-08-19,A,RFT,F,1.0,37IT4,IT,ALPNC,121,230,10,2022-08-19,2022-08-19,2022-08-19,,,,S,EG04,PG03,,Operations
102034,2025-09-04,2025-09-04,A,RFT,F,1.0,09ACC4,ACCTG,ALPNC,121,230,10,2022-08-19,2022-08-19,2025-09-04,,,,S,EG05,PG03,,Operations
102035,2022-08-19,2022-08-19,A,RFT,F,1.0,13CSR1,CSR,PRMRE,118,30,20,2022-08-19,2022-08-19,2022-08-19,,,,H,EG01,PG02,,Operations
102036,2022-08-22,2022-08-22,A,RFT,F,1.0,19ENG2,ENGR,WSTMF,104,240,110,2022-08-22,2022-08-22,2022-08-22,,,,H,EG01,PG03,,Operations
102036,2024-05-21,2024-05-21,T,RFT,F,1.0,19ENG2,ENGR,WSTMF,104,240,110,2022-08-22,2022-08-22,2022-08-22,2024-05-21,201,I,H,EG01,PG03,,Operations
102037,2022-08-23,2022-08-23,A,RFT,F,1.0,62WHS3,WHSE,NRTHP,118,250,110,2022-08-23,2022-08-23,2022-08-23,,,,S,EG01,PG05,102494.0,Operations
102037,2023-12-17,2023-12-17,T,RFT,F,1.0,62WHS3,WHSE,NRTHP,118,250,110,2022-08-23,2022-08-23,2022-08-23,2023-12-17,100,V,S,EG01,PG05,102494.0,Operations
102038,2022-08-23,2022-08-23,A,RFT,F,1.0,13CSR1,CSR,WSTMF,122,240,70,2022-08-23,2022-08-23,2022-08-23,,,,H,EG01,PG03,102139.0,Operations
102038,2024-05-27,2024-05-27,A,RFT,F,1.0,14CSR2,CSR,WSTMF,122,240,70,2022-08-23,2022-08-23,2024-05-27,,,,H,EG06,PG03,102139.0,Operations
102039,2022-08-24,2022-08-24,A,RFT,F,1.0,74MKT5,MKTG,PRMRE,118,240,110,2022-08-24,2022-08-24,2022-08-24,,,,S,EG01,PG02,,Operations
102039,2022-10-09,2022-10-09,A,RFT,F,1.0,75MKT6,MKTG,PRMRE,118,240,110,2022-08-24,2022-08-24,2022-10-09,,,,S,EG02,PG02,,Operations
102039,2024-10-30,2024-10-30,A,RFT,F,1.0,76MKT7,MKTG,PRMRE,118,240,110,2022-08-24,2022-08-24,2024-10-30,,,,S,EG04,PG02,,Operations
102040,2022-08-26,2022-08-26,A,RFT,F,1.0,32IT1,IT,NRTHP,118,100,100,2022-08-26,2022-08-26,2022-08-26,,,,H,EG03,PG05,101234.0,Operations
102041,2022-08-26,2022-08-26,A,RFT,F,1.0,77ANL1,ANLYT,WSTMF,124,170,70,2022-08-26,2022-08-26,2022-08-26,,,,H,EG04,PG03,102836.0,Operations
102041,2023-01-27,2023-01-27,A,RFT,F,1.0,60WHS1,WHSE,WSTMF,124,170,70,2022-08-26,2022-08-26,2023-01-27,,,,H,EG06,PG03,102836.0,Operations
102041,2025-04-05,2025-04-05,T,RFT,F,1.0,60WHS1,WHSE,WSTMF,124,170,70,2022-08-26,2022-08-26,2023-01-27,2025-04-05,103,V,H,EG06,PG03,102836.0,Operations
102042,2022-08-26,2022-08-26,A,RFT,F,1.0,16CSR4,CSR,WSTMF,124,180,60,2022-08-26,2022-08-26,2022-08-26,,,,S,EG10,PG03,,Operations
102042,2024-07-31,2024-07-31,T,RFT,F,1.0,16CSR4,CSR,WSTMF,124,180,60,2022-08-26,2022-08-26,2022-08-26,2024-07-31,100,V,S,EG10,PG03,,Operations
102043,2022-08-26,2022-08-26,A,RFT,F,1.0,70MKT1,MKTG,WSTMF,108,20,10,2022-08-26,2022-08-26,2022-08-26,,,,S,EG04,PG03,,Operations
102044,2022-09-01,2022-09-01,A,RFT,F,1.0,26HR2,HR,NRTHP,109,120,80,2022-09-01,2022-09-01,2022-09-01,,,,S,EG03,PG05,,Operations
102044,2024-07-22,2024-07-22,A,RFT,F,1.0,27HR3,HR,NRTHP,109,120,80,2022-09-01,2022-09-01,2024-07-22,,,,S,EG02,PG05,,Operations
102044,2024-07-28,2024-07-28,L,RFT,F,1.0,27HR3,HR,NRTHP,109,120,80,2022-09-01,2022-09-01,2024-07-22,,,,S,EG02,PG05,,Operations
102044,2024-08-14,2024-08-14,A,RFT,F,1.0,27HR3,HR,NRTHP,109,120,80,2022-09-01,2022-09-01,2024-07-22,,,,S,EG02,PG05,,Operations
102044,2025-03-02,2025-03-02,T,RFT,F,1.0,27HR3,HR,NRTHP,109,120,80,2022-09-01,2022-09-01,2024-07-22,2025-03-02,101,V,S,EG02,PG05,,Operations
102045,2022-09-02,2022-09-02,A,RFT,F,1.0,07ACC2,ACCTG,WSTMF,113,250,30,2022-09-02,2022-09-02,2022-09-02,,,,S,EG03,PG03,,Operations
102045,2023-03-07,2023-03-07,T,RFT,F,1.0,07ACC2,ACCTG,WSTMF,113,250,30,2022-09-02,2022-09-02,2022-09-02,2023-03-07,100,V,S,EG03,PG03,,Operations
102046,2022-09-02,2022-09-02,A,RFT,F,1.0,91PRO4,PROJ,NRTHP,108,80,20,2022-09-02,2022-09-02,2022-09-02,,,,S,EG02,PG05,,Operations
102046,2025-02-24,2025-02-24,A,RFT,F,1.0,92PRO5,PROJ,NRTHP,108,80,20,2022-09-02,2022-09-02,2025-02-24,,,,S,EG07,PG05,,Operations
102047,2022-09-02,2022-09-02,A,CON,F,1.0,60WHS1,WHSE,PRMRE,121,180,90,2022-09-02,2022-09-02,2022-09-02,,,,H,EG06,PG02,,Operations
102047,2024-04-02,2024-04-02,A,CON,F,1.0,01ADM1,ADMIN,PRMRE,121,180,90,2022-09-02,2022-09-02,2024-04-02,,,,H,EG05,PG02,,Operations
102047,2025-06-14,2025-06-14,L,CON,F,1.0,01ADM1,ADMIN,PRMRE,121,180,90,2022-09-02,2022-09-02,2024-04-02,,,,H,EG05,PG02,,Operations
102047,2025-08-28,2025-08-28,A,CON,F,1.0,01ADM1,ADMIN,PRMRE,121,180,90,2022-09-02,2022-09-02,2024-04-02,,,,H,EG05,PG02,,Operations
102048,2022-09-02,2022-09-02,A,RPT,P,0.65,58TRD4,TRD,NRTHP,112,220,90,2022-09-02,2022-09-02,2022-09-02,,,,S,EG05,PG05,,Operations
102049,2022-09-02,2022-09-02,A,RFT,F,1.0,25HR1,HR,PRMRE,116,190,20,2022-09-02,2022-09-02,2022-09-02,,,,S,EG10,PG02,102863.0,Operations
102049,2023-03-11,2023-03-11,A,RFT,F,1.0,26HR2,HR,PRMRE,116,190,20,2022-09-02,2022-09-02,2023-03-11,,,,S,EG03,PG02,102863.0,Operations
102050,2022-09-02,2022-09-02,A,RPT,F,0.75,32IT1,IT,WSTMF,122,210,90,2022-09-02,2022-09-02,2022-09-02,,,,S,EG03,PG03,101716.0,Operations
102050,2024-01-25,2024-01-25,A,RPT,F,0.75,77ANL1,ANLYT,WSTMF,122,210,90,2022-09-02,2022-09-02,2024-01-25,,,,S,EG04,PG03,101716.0,Operations
102050,2025-01-02,2025-01-02,A,RPT,F,0.75,78ANL2,ANLYT,WSTMF,122,210,90,2022-09-02,2022-09-02,2025-01-02,,,,S,EG04,PG03,101716.0,Operations
102051,2022-09-05,2022-09-05,A,RFT,F,1.0,34IT2,IT,ALPNC,114,50,70,2022-09-05,2022-09-05,2022-09-05,,,,H,EG08,PG03,,Operations
102051,2025-09-16,2025-09-16,L,RFT,F,1.0,34IT2,IT,ALPNC,114,50,70,2022-09-05,2022-09-05,2022-09-05,,,,H,EG08,PG03,,Operations
102051,2025-12-11,2025-12-11,A,RFT,F,1.0,34IT2,IT,ALPNC,114,50,70,2022-09-05,2022-09-05,2022-09-05,,,,H,EG08,PG03,,Operations
102052,2022-09-05,2022-09-05,A,RFT,F,1.0,55TRD1,TRD,ALPNC,121,20,80,2022-09-05,2022-09-05,2022-09-05,,,,H,EG04,PG03,100758.0,Operations
102052,2024-09-21,2024-09-21,L,RFT,F,1.0,55TRD1,TRD,ALPNC,121,20,80,2022-09-05,2022-09-05,2022-09-05,,,,H,EG04,PG03,100758.0,Operations
102052,2024-12-11,2024-12-11,A,RFT,F,1.0,55TRD1,TRD,ALPNC,121,20,80,2022-09-05,2022-09-05,2022-09-05,,,,H,EG04,PG03,100758.0,Operations
102053,2022-09-06,2022-09-06,A,RFT,F,1.0,33IT2,IT,WSTMF,122,170,120,2022-09-06,2022-09-06,2022-09-06,,,,H,EG09,PG03,100623.0,Operations
102054,2022-09-06,2022-09-06,A,RFT,F,1.0,05ACC1,ACCTG,ALPNC,119,40,60,2022-09-06,2022-09-06,2022-09-06,,,,S,EG05,PG03,,Operations
102054,2023-04-20,2023-04-20,T,RFT,F,1.0,05ACC1,ACCTG,ALPNC,119,40,60,2022-09-06,2022-09-06,2022-09-06,2023-04-20,101,V,S,EG05,PG03,,Operations
102055,2022-09-07,2022-09-07,A,RFT,F,1.0,94LEG2,LEGAL,NRTHP,109,50,120,2022-09-07,2022-09-07,2022-09-07,,,,S,EG02,PG05,101719.0,Operations
102056,2022-09-07,2022-09-07,A,RPT,P,0.62,20ENG3,ENGR,NRTHP,123,210,50,2022-09-07,2022-09-07,2022-09-07,,,,S,EG03,PG05,,Operations
102056,2024-07-28,2024-07-28,A,RPT,P,0.62,21ENG4,ENGR,NRTHP,123,210,50,2022-09-07,2022-09-07,2024-07-28,,,,S,EG06,PG05,,Operations
102056,2025-03-20,2025-03-20,T,RPT,P,0.62,21ENG4,ENGR,NRTHP,123,210,50,2022-09-07,2022-09-07,2024-07-28,2025-03-20,210,I,S,EG06,PG05,,Operations
102057,2022-09-08,2022-09-08,A,RFT,F,1.0,13CSR1,CSR,PRMRE,100,240,90,2022-09-08,2022-09-08,2022-09-08,,,,H,EG01,PG02,102150.0,Operations
102058,2022-09-08,2022-09-08,A,RFT,F,1.0,19ENG2,ENGR,WSTMF,102,150,70,2022-09-08,2022-09-08,2022-09-08,,,,S,EG01,PG03,100842.0,Operations
102058,2022-11-18,2022-11-18,T,RFT,F,1.0,19ENG2,ENGR,WSTMF,102,150,70,2022-09-08,2022-09-08,2022-09-08,2022-11-18,103,V,S,EG01,PG03,100842.0,Operations
102059,2022-09-08,2022-09-08,A,RFT,F,1.0,42SAL2,SALES,PRMRE,117,40,100,2022-09-08,2022-09-08,2022-09-08,,,,S,EG10,PG02,100480.0,Operations
102059,2024-10-22,2024-10-22,T,RFT,F,1.0,42SAL2,SALES,PRMRE,117,40,100,2022-09-08,2022-09-08,2022-09-08,2024-10-22,101,V,S,EG10,PG02,100480.0,Operations
102060,2022-09-09,2022-09-09,A,RFT,F,1.0,18ENG1,ENGR,NRTHP,111,130,120,2022-09-09,2022-09-09,2022-09-09,,,,H,EG08,PG05,100890.0,Operations
102060,2023-09-17,2023-09-17,T,RFT,F,1.0,18ENG1,ENGR,NRTHP,111,130,120,2022-09-09,2022-09-09,2022-09-09,2023-09-17,100,V,H,EG08,PG05,100890.0,Operations
102061,2022-09-09,2022-09-09,A,RFT,F,1.0,25HR1,HR,PRMRE,121,50,20,2022-09-09,2022-09-09,2022-09-09,,,,H,EG10,PG02,101661.0,Operations
102061,2023-10-12,2023-10-12,T,RFT,F,1.0,25HR1,HR,PRMRE,121,50,20,2022-09-09,2022-09-09,2022-09-09,2023-10-12,200,I,H,EG10,PG02,101661.0,Operations
102062,2022-09-09,2022-09-09,A,RFT,F,1.0,41SAL1,SALES,NRTHP,119,10,80,2022-09-09,2022-09-09,2022-09-09,,,,S,EG08,PG05,100932.0,Operations
102062,2025-04-18,2025-04-18,A,RFT,F,1.0,42SAL2,SALES,NRTHP,119,10,80,2022-09-09,2022-09-09,2025-04-18,,,,S,EG10,PG05,100932.0,Operations
102063,2022-09-09,2022-09-09,A,RFT,F,1.0,48OPS1,OPS,ALPNC,121,170,70,2022-09-09,2022-09-09,2022-09-09,,,,S,EG03,PG03,100093.0,Operations
102063,2025-05-26,2025-05-26,A,RFT,F,1.0,49OPS2,OPS,ALPNC,121,170,70,2022-09-09,2022-09-09,2025-05-26,,,,S,EG05,PG03,100093.0,Operations
102064,2022-09-09,2022-09-09,A,RFT,F,1.0,62WHS3,WHSE,WSTMF,115,200,20,2022-09-09,2022-09-09,2022-09-09,,,,S,EG01,PG03,102397.0,Operations
102065,2022-09-12,2022-09-12,A,RPT,P,0.48,25HR1,HR,PRMRE,121,10,40,2022-09-12,2022-09-12,2022-09-12,,,,H,EG10,PG02,100233.0,Operations
102065,2022-10-07,2022-10-07,T,RPT,P,0.48,25HR1,HR,PRMRE,121,10,40,2022-09-12,2022-09-12,2022-09-12,2022-10-07,205,I,H,EG10,PG02,100233.0,Operations
102066,2022-09-12,2022-09-12,A,RFT,F,1.0,55TRD1,TRD,WSTMF,100,20,70,2022-09-12,2022-09-12,2022-09-12,,,,S,EG04,PG03,102004.0,Operations
